chrom	start	end	score	track	group
Chr8	127488599	127490399	0.00733511769943126	BLCA	scATAC (malignant)
Chr8	127490399	127492199	0.00159569116107964	BLCA	scATAC (malignant)
Chr8	127492199	127493999	0.00528692359280227	BLCA	scATAC (malignant)
Chr8	127493999	127495799	0.00989541529210205	BLCA	scATAC (malignant)
Chr8	127495799	127497599	0.00843067672787103	BLCA	scATAC (malignant)
Chr8	127497599	127499399	0.0039672297096192	BLCA	scATAC (malignant)
Chr8	127499399	127501199	0.00950465218787375	BLCA	scATAC (malignant)
Chr8	127501199	127502999	0.00140112168175318	BLCA	scATAC (malignant)
Chr8	127502999	127504799	0.00549645576821209	BLCA	scATAC (malignant)
Chr8	127504799	127506599	0.0125402630528831	BLCA	scATAC (malignant)
Chr8	127506599	127508399	0.00242720259390925	BLCA	scATAC (malignant)
Chr8	127508399	127510199	0.00264330692746901	BLCA	scATAC (malignant)
Chr8	127510199	127511999	0.00251722950159188	BLCA	scATAC (malignant)
Chr8	127511999	127513799	0.00397888883055032	BLCA	scATAC (malignant)
Chr8	127513799	127515599	0.012127970524088	BLCA	scATAC (malignant)
Chr8	127515599	127517399	0.00829388260363691	BLCA	scATAC (malignant)
Chr8	127517399	127519199	0.00109619872937586	BLCA	scATAC (malignant)
Chr8	127519199	127520999	0.000855342404220972	BLCA	scATAC (malignant)
Chr8	127520999	127522799	0.00307801013809474	BLCA	scATAC (malignant)
Chr8	127522799	127524599	0.00135400083814285	BLCA	scATAC (malignant)
Chr8	127524599	127526399	0.00622650685645326	BLCA	scATAC (malignant)
Chr8	127526399	127528199	0.0120447926387795	BLCA	scATAC (malignant)
Chr8	127528199	127529999	0.0030081063711191	BLCA	scATAC (malignant)
Chr8	127529999	127531799	0.00481666081477868	BLCA	scATAC (malignant)
Chr8	127531799	127533599	0.00460481712954491	BLCA	scATAC (malignant)
Chr8	127533599	127535399	0.00528951074864515	BLCA	scATAC (malignant)
Chr8	127535399	127537199	0.00446911685743079	BLCA	scATAC (malignant)
Chr8	127537199	127538999	0.00586794441043188	BLCA	scATAC (malignant)
Chr8	127538999	127540799	0.00176473892716127	BLCA	scATAC (malignant)
Chr8	127540799	127542599	0.000802145051763101	BLCA	scATAC (malignant)
Chr8	127542599	127544399	0.0090494331748215	BLCA	scATAC (malignant)
Chr8	127544399	127546199	0.00518597429398828	BLCA	scATAC (malignant)
Chr8	127546199	127547999	0.00709865386504791	BLCA	scATAC (malignant)
Chr8	127547999	127549799	0.0159413359726671	BLCA	scATAC (malignant)
Chr8	127549799	127551599	0.0193876095578958	BLCA	scATAC (malignant)
Chr8	127551599	127553399	0.036048035329936	BLCA	scATAC (malignant)
Chr8	127553399	127555199	0.0385288754560094	BLCA	scATAC (malignant)
Chr8	127555199	127556999	0.0536787115038094	BLCA	scATAC (malignant)
Chr8	127556999	127558799	0.0596768705599579	BLCA	scATAC (malignant)
Chr8	127558799	127560599	0.0799351483626144	BLCA	scATAC (malignant)
Chr8	127560599	127562399	0.0626882039820884	BLCA	scATAC (malignant)
Chr8	127562399	127564199	0.0603909906886593	BLCA	scATAC (malignant)
Chr8	127564199	127565999	0.0524873738025349	BLCA	scATAC (malignant)
Chr8	127565999	127567799	0.0366779760733634	BLCA	scATAC (malignant)
Chr8	127567799	127569599	0.0244761250001845	BLCA	scATAC (malignant)
Chr8	127569599	127571399	0.0132194859924634	BLCA	scATAC (malignant)
Chr8	127571399	127573199	0.0206421152068979	BLCA	scATAC (malignant)
Chr8	127573199	127574999	0.00446008343461629	BLCA	scATAC (malignant)
Chr8	127574999	127576799	0.0119731435933541	BLCA	scATAC (malignant)
Chr8	127576799	127578599	0.00162213498531095	BLCA	scATAC (malignant)
Chr8	127578599	127580399	0.0015586269399344	BLCA	scATAC (malignant)
Chr8	127580399	127582199	0.00689802961220876	BLCA	scATAC (malignant)
Chr8	127582199	127583999	0.00114690723803196	BLCA	scATAC (malignant)
Chr8	127583999	127585799	0.00200944056021793	BLCA	scATAC (malignant)
Chr8	127585799	127587599	0.0105575186543216	BLCA	scATAC (malignant)
Chr8	127587599	127589399	0.00677718377297008	BLCA	scATAC (malignant)
Chr8	127589399	127591199	0.00880715470592673	BLCA	scATAC (malignant)
Chr8	127591199	127592999	0.00343943112657557	BLCA	scATAC (malignant)
Chr8	127592999	127594799	0.00342572934940064	BLCA	scATAC (malignant)
Chr8	127594799	127596599	0.0114413664996159	BLCA	scATAC (malignant)
Chr8	127596599	127598399	0.00561628169827601	BLCA	scATAC (malignant)
Chr8	127598399	127600199	0.00581858515533248	BLCA	scATAC (malignant)
Chr8	127600199	127601999	0.00246228617520029	BLCA	scATAC (malignant)
Chr8	127601999	127603799	0.00264044602660279	BLCA	scATAC (malignant)
Chr8	127603799	127605599	0.0108513031285797	BLCA	scATAC (malignant)
Chr8	127605599	127607399	0.0038123991879414	BLCA	scATAC (malignant)
Chr8	127607399	127609199	0.000696640256856247	BLCA	scATAC (malignant)
Chr8	127609199	127610999	0.00272254282372219	BLCA	scATAC (malignant)
Chr8	127610999	127612799	0.0106895738392411	BLCA	scATAC (malignant)
Chr8	127612799	127614599	0.0094086031248694	BLCA	scATAC (malignant)
Chr8	127614599	127616399	0.00420627943206309	BLCA	scATAC (malignant)
Chr8	127616399	127618199	0.00780627134440842	BLCA	scATAC (malignant)
Chr8	127618199	127619999	0.00671914535658301	BLCA	scATAC (malignant)
Chr8	127619999	127621799	0.00287505374161312	BLCA	scATAC (malignant)
Chr8	127621799	127623599	0.00729556232435795	BLCA	scATAC (malignant)
Chr8	127623599	127625399	0.00265974660058922	BLCA	scATAC (malignant)
Chr8	127625399	127627199	0.0068624842378784	BLCA	scATAC (malignant)
Chr8	127627199	127628999	0.000364323599778046	BLCA	scATAC (malignant)
Chr8	127628999	127630799	0.00136085607354344	BLCA	scATAC (malignant)
Chr8	127630799	127632599	0.0187063755696649	BLCA	scATAC (malignant)
Chr8	127632599	127634399	0.0125675296284237	BLCA	scATAC (malignant)
Chr8	127634399	127636199	0.00530480977007555	BLCA	scATAC (malignant)
Chr8	127636199	127637999	0.00610939382897064	BLCA	scATAC (malignant)
Chr8	127637999	127639799	0.00030830611333999	BLCA	scATAC (malignant)
Chr8	127639799	127641599	0.00451627520983907	BLCA	scATAC (malignant)
Chr8	127641599	127643399	0.00299710035149567	BLCA	scATAC (malignant)
Chr8	127643399	127645199	0.00122962600353412	BLCA	scATAC (malignant)
Chr8	127645199	127646999	0.00466265218688152	BLCA	scATAC (malignant)
Chr8	127646999	127648799	0.00578189830637984	BLCA	scATAC (malignant)
Chr8	127648799	127650599	0.00626184208487085	BLCA	scATAC (malignant)
Chr8	127650599	127652399	0.0117796478359596	BLCA	scATAC (malignant)
Chr8	127652399	127654199	0.00627148703698656	BLCA	scATAC (malignant)
Chr8	127654199	127655999	0.0083055807971808	BLCA	scATAC (malignant)
Chr8	127655999	127657799	0.00750254682372037	BLCA	scATAC (malignant)
Chr8	127657799	127659599	0.00820507509403975	BLCA	scATAC (malignant)
Chr8	127659599	127661399	0.00412704597421603	BLCA	scATAC (malignant)
Chr8	127661399	127663199	0.00162048998924853	BLCA	scATAC (malignant)
Chr8	127663199	127664999	0.00402621436342905	BLCA	scATAC (malignant)
Chr8	127664999	127666799	0.00375969257779993	BLCA	scATAC (malignant)
Chr8	127666799	127668599	0.00291924294443909	BLCA	scATAC (malignant)
Chr8	127668599	127670399	0.000252679855634363	BLCA	scATAC (malignant)
Chr8	127670399	127672199	0.00352745803066839	BLCA	scATAC (malignant)
Chr8	127672199	127673999	0.00397403160453989	BLCA	scATAC (malignant)
Chr8	127673999	127675799	0.000128463179450271	BLCA	scATAC (malignant)
Chr8	127675799	127677599	0.00796267324408764	BLCA	scATAC (malignant)
Chr8	127677599	127679399	0.00321675852458715	BLCA	scATAC (malignant)
Chr8	127679399	127681199	0.00337313489361813	BLCA	scATAC (malignant)
Chr8	127681199	127682999	0.00325945470915892	BLCA	scATAC (malignant)
Chr8	127682999	127684799	0.00697025543657154	BLCA	scATAC (malignant)
Chr8	127684799	127686599	0.00247929214264186	BLCA	scATAC (malignant)
Chr8	127686599	127688399	0.00475849444456339	BLCA	scATAC (malignant)
Chr8	127688399	127690199	0.0068406764453592	BLCA	scATAC (malignant)
Chr8	127690199	127691999	0.00553390280634669	BLCA	scATAC (malignant)
Chr8	127691999	127693799	0.000727259679898037	BLCA	scATAC (malignant)
Chr8	127693799	127695599	0.00335750063342766	BLCA	scATAC (malignant)
Chr8	127695599	127697399	0.00453787709235538	BLCA	scATAC (malignant)
Chr8	127697399	127699199	0.0136336481433137	BLCA	scATAC (malignant)
Chr8	127699199	127700999	0.00618739717968888	BLCA	scATAC (malignant)
Chr8	127700999	127702799	0.0109588159948321	BLCA	scATAC (malignant)
Chr8	127702799	127704599	0.00126070377018427	BLCA	scATAC (malignant)
Chr8	127704599	127706399	0.0119270934964251	BLCA	scATAC (malignant)
Chr8	127706399	127708199	0.002113855241597	BLCA	scATAC (malignant)
Chr8	127708199	127709999	0.00662759478446516	BLCA	scATAC (malignant)
Chr8	127709999	127711799	0.00855149565389676	BLCA	scATAC (malignant)
Chr8	127711799	127713599	0.00818387306708008	BLCA	scATAC (malignant)
Chr8	127713599	127715399	0.00598389286626937	BLCA	scATAC (malignant)
Chr8	127715399	127717199	0.00455327803499848	BLCA	scATAC (malignant)
Chr8	127717199	127718999	0.00701213513029738	BLCA	scATAC (malignant)
Chr8	127718999	127720799	0.0122447989115945	BLCA	scATAC (malignant)
Chr8	127720799	127722599	0.0238068112769211	BLCA	scATAC (malignant)
Chr8	127722599	127724399	0.0345238644679128	BLCA	scATAC (malignant)
Chr8	127724399	127726199	0.0520455119423389	BLCA	scATAC (malignant)
Chr8	127726199	127727999	0.0840841417601676	BLCA	scATAC (malignant)
Chr8	127727999	127729799	0.111560721905635	BLCA	scATAC (malignant)
Chr8	127729799	127731599	0.144413758361902	BLCA	scATAC (malignant)
Chr8	127731599	127733399	0.175655009012258	BLCA	scATAC (malignant)
Chr8	127733399	127735199	0.195651958965715	BLCA	scATAC (malignant)
Chr8	127735199	127736999	0.217224609330333	BLCA	scATAC (malignant)
Chr8	127736999	127738799	0.192412889001478	BLCA	scATAC (malignant)
Chr8	127738799	127740599	0.175839729531274	BLCA	scATAC (malignant)
Chr8	127740599	127742399	0.1430755398754	BLCA	scATAC (malignant)
Chr8	127742399	127744199	0.107713081679659	BLCA	scATAC (malignant)
Chr8	127744199	127745999	0.0875966899218879	BLCA	scATAC (malignant)
Chr8	127745999	127747799	0.053731068210842	BLCA	scATAC (malignant)
Chr8	127747799	127749599	0.0423795986431799	BLCA	scATAC (malignant)
Chr8	127749599	127751399	0.0183009897497832	BLCA	scATAC (malignant)
Chr8	127751399	127753199	0.00877277565497385	BLCA	scATAC (malignant)
Chr8	127753199	127754999	0.0106208654035357	BLCA	scATAC (malignant)
Chr8	127394999	127396799	0.00545493876045352	BRCA	scATAC (malignant)
Chr8	127396799	127398599	0.00261976286281849	BRCA	scATAC (malignant)
Chr8	127398599	127400399	0.00626055364330147	BRCA	scATAC (malignant)
Chr8	127400399	127402199	0.0176928190390142	BRCA	scATAC (malignant)
Chr8	127402199	127403999	0.0195777185833624	BRCA	scATAC (malignant)
Chr8	127403999	127405799	0.0521862971771096	BRCA	scATAC (malignant)
Chr8	127405799	127407599	0.0589833764615389	BRCA	scATAC (malignant)
Chr8	127407599	127409399	0.0823679773713255	BRCA	scATAC (malignant)
Chr8	127409399	127411199	0.0881450601954279	BRCA	scATAC (malignant)
Chr8	127411199	127412999	0.0753358621884452	BRCA	scATAC (malignant)
Chr8	127412999	127414799	0.0516053580362609	BRCA	scATAC (malignant)
Chr8	127414799	127416599	0.0338879059142459	BRCA	scATAC (malignant)
Chr8	127416599	127418399	0.0267719693828531	BRCA	scATAC (malignant)
Chr8	127418399	127420199	0.0205453994495678	BRCA	scATAC (malignant)
Chr8	127420199	127421999	0.00312956008379468	BRCA	scATAC (malignant)
Chr8	127421999	127423799	0.00620913889186034	BRCA	scATAC (malignant)
Chr8	127423799	127425599	0.00402640040367847	BRCA	scATAC (malignant)
Chr8	127425599	127427399	0.000554328598990551	BRCA	scATAC (malignant)
Chr8	127427399	127429199	0.00625444078116446	BRCA	scATAC (malignant)
Chr8	127429199	127430999	0.00546476263727582	BRCA	scATAC (malignant)
Chr8	127430999	127432799	0.00143833847204392	BRCA	scATAC (malignant)
Chr8	127432799	127434599	0.00938051395319629	BRCA	scATAC (malignant)
Chr8	127434599	127436399	0.00189746786050028	BRCA	scATAC (malignant)
Chr8	127436399	127438199	0.00154195372078409	BRCA	scATAC (malignant)
Chr8	127438199	127439999	0.0124997576946791	BRCA	scATAC (malignant)
Chr8	127439999	127441799	0.0117881004165321	BRCA	scATAC (malignant)
Chr8	127441799	127443599	0.0068892242105637	BRCA	scATAC (malignant)
Chr8	127443599	127445399	0.00400423353795897	BRCA	scATAC (malignant)
Chr8	127445399	127447199	0.00952215957063899	BRCA	scATAC (malignant)
Chr8	127447199	127448999	0.00883510467298138	BRCA	scATAC (malignant)
Chr8	127448999	127450799	0.0017829630856215	BRCA	scATAC (malignant)
Chr8	127450799	127452599	0.00566702630671165	BRCA	scATAC (malignant)
Chr8	127452599	127454399	0.00203200300048894	BRCA	scATAC (malignant)
Chr8	127454399	127456199	0.00112799105552888	BRCA	scATAC (malignant)
Chr8	127456199	127457999	0.0195412519790853	BRCA	scATAC (malignant)
Chr8	127457999	127459799	0.00468821737104253	BRCA	scATAC (malignant)
Chr8	127459799	127461599	0.00573492353963622	BRCA	scATAC (malignant)
Chr8	127461599	127463399	0.00313837217789432	BRCA	scATAC (malignant)
Chr8	127463399	127465199	0.00610372539200797	BRCA	scATAC (malignant)
Chr8	127465199	127466999	0.0134182019283801	BRCA	scATAC (malignant)
Chr8	127466999	127468799	0.00540991884865414	BRCA	scATAC (malignant)
Chr8	127468799	127470599	0.000537050966607909	BRCA	scATAC (malignant)
Chr8	127470599	127472399	0.00123038162730281	BRCA	scATAC (malignant)
Chr8	127472399	127474199	0.00211207542072829	BRCA	scATAC (malignant)
Chr8	127474199	127475999	0.00828636536763536	BRCA	scATAC (malignant)
Chr8	127475999	127477799	0.00516970986005936	BRCA	scATAC (malignant)
Chr8	127477799	127479599	0.000707827468549574	BRCA	scATAC (malignant)
Chr8	127479599	127481399	0.0127639695158982	BRCA	scATAC (malignant)
Chr8	127481399	127483199	0.0100279635597458	BRCA	scATAC (malignant)
Chr8	127483199	127484999	0.00173954036607172	BRCA	scATAC (malignant)
Chr8	127484999	127486799	0.00175349640455129	BRCA	scATAC (malignant)
Chr8	127486799	127488599	0.000331213605160877	BRCA	scATAC (malignant)
Chr8	127488599	127490399	0.0110793114312422	BRCA	scATAC (malignant)
Chr8	127490399	127492199	0.00309511923692128	BRCA	scATAC (malignant)
Chr8	127492199	127493999	0.0078891854299502	BRCA	scATAC (malignant)
Chr8	127493999	127495799	0.00408735559465059	BRCA	scATAC (malignant)
Chr8	127495799	127497599	0.00693893271768005	BRCA	scATAC (malignant)
Chr8	127497599	127499399	0.00662058485374747	BRCA	scATAC (malignant)
Chr8	127499399	127501199	0.00543076786214905	BRCA	scATAC (malignant)
Chr8	127501199	127502999	0.00797510455299695	BRCA	scATAC (malignant)
Chr8	127502999	127504799	0.00118952353373278	BRCA	scATAC (malignant)
Chr8	127504799	127506599	0.0114800171272236	BRCA	scATAC (malignant)
Chr8	127506599	127508399	0.001634106067058	BRCA	scATAC (malignant)
Chr8	127508399	127510199	0.0119153306602882	BRCA	scATAC (malignant)
Chr8	127510199	127511999	0.000503492175705961	BRCA	scATAC (malignant)
Chr8	127511999	127513799	0.00473592102285898	BRCA	scATAC (malignant)
Chr8	127513799	127515599	0.00107456879649253	BRCA	scATAC (malignant)
Chr8	127515599	127517399	0.00219242003658216	BRCA	scATAC (malignant)
Chr8	127517399	127519199	0.00272670785473935	BRCA	scATAC (malignant)
Chr8	127519199	127520999	0.0103288139536453	BRCA	scATAC (malignant)
Chr8	127520999	127522799	0.0032847061407058	BRCA	scATAC (malignant)
Chr8	127522799	127524599	0.0221410125495357	BRCA	scATAC (malignant)
Chr8	127524599	127526399	0.00894550040778577	BRCA	scATAC (malignant)
Chr8	127526399	127528199	0.00115315180886924	BRCA	scATAC (malignant)
Chr8	127528199	127529999	0.00815702722209751	BRCA	scATAC (malignant)
Chr8	127529999	127531799	0.00537974414727345	BRCA	scATAC (malignant)
Chr8	127531799	127533599	0.000397720066692844	BRCA	scATAC (malignant)
Chr8	127533599	127535399	0.0014138804255003	BRCA	scATAC (malignant)
Chr8	127535399	127537199	0.00996165863935732	BRCA	scATAC (malignant)
Chr8	127537199	127538999	0.000758228647190239	BRCA	scATAC (malignant)
Chr8	127538999	127540799	0.0120743153567069	BRCA	scATAC (malignant)
Chr8	127540799	127542599	0.00393247501747684	BRCA	scATAC (malignant)
Chr8	127542599	127544399	0.000782447130044616	BRCA	scATAC (malignant)
Chr8	127544399	127546199	2.90935603962137e-05	BRCA	scATAC (malignant)
Chr8	127546199	127547999	0.00757137636293744	BRCA	scATAC (malignant)
Chr8	127547999	127549799	0.003186107795418	BRCA	scATAC (malignant)
Chr8	127549799	127551599	0.00343631601679394	BRCA	scATAC (malignant)
Chr8	127551599	127553399	0.00622177401919919	BRCA	scATAC (malignant)
Chr8	127553399	127555199	0.00260725022937683	BRCA	scATAC (malignant)
Chr8	127555199	127556999	0.0076259280125916	BRCA	scATAC (malignant)
Chr8	127556999	127558799	0.00802982154302693	BRCA	scATAC (malignant)
Chr8	127558799	127560599	0.00517722214572406	BRCA	scATAC (malignant)
Chr8	127560599	127562399	0.0156925062271624	BRCA	scATAC (malignant)
Chr8	127562399	127564199	0.00478615044178548	BRCA	scATAC (malignant)
Chr8	127564199	127565999	0.00624920060042733	BRCA	scATAC (malignant)
Chr8	127565999	127567799	0.00148170669422364	BRCA	scATAC (malignant)
Chr8	127567799	127569599	0.00312163839889686	BRCA	scATAC (malignant)
Chr8	127569599	127571399	0.00932609013685344	BRCA	scATAC (malignant)
Chr8	127571399	127573199	0.000370531265077144	BRCA	scATAC (malignant)
Chr8	127573199	127574999	0.00137140602719711	BRCA	scATAC (malignant)
Chr8	127574999	127576799	0.00614504931620585	BRCA	scATAC (malignant)
Chr8	127576799	127578599	0.00819974424611781	BRCA	scATAC (malignant)
Chr8	127578599	127580399	0.00326487602998367	BRCA	scATAC (malignant)
Chr8	127580399	127582199	0.0070659454454793	BRCA	scATAC (malignant)
Chr8	127582199	127583999	0.0110433243721887	BRCA	scATAC (malignant)
Chr8	127583999	127585799	0.00532928853136457	BRCA	scATAC (malignant)
Chr8	127585799	127587599	0.0197416158319542	BRCA	scATAC (malignant)
Chr8	127587599	127589399	0.00145612224093233	BRCA	scATAC (malignant)
Chr8	127589399	127591199	0.00567030620181461	BRCA	scATAC (malignant)
Chr8	127591199	127592999	0.00699854865401212	BRCA	scATAC (malignant)
Chr8	127592999	127594799	0.00755062613042573	BRCA	scATAC (malignant)
Chr8	127594799	127596599	0.00305586138456347	BRCA	scATAC (malignant)
Chr8	127596599	127598399	0.00295576510931479	BRCA	scATAC (malignant)
Chr8	127598399	127600199	0.00224144896589072	BRCA	scATAC (malignant)
Chr8	127600199	127601999	0.00407375336361317	BRCA	scATAC (malignant)
Chr8	127601999	127603799	0.011675492931144	BRCA	scATAC (malignant)
Chr8	127603799	127605599	0.00198870644724699	BRCA	scATAC (malignant)
Chr8	127605599	127607399	0.00664810719672989	BRCA	scATAC (malignant)
Chr8	127607399	127609199	0.00752853658066403	BRCA	scATAC (malignant)
Chr8	127609199	127610999	0.0114036864374947	BRCA	scATAC (malignant)
Chr8	127610999	127612799	0.0197010777127818	BRCA	scATAC (malignant)
Chr8	127612799	127614599	0.034434296964613	BRCA	scATAC (malignant)
Chr8	127614599	127616399	0.0518403183273921	BRCA	scATAC (malignant)
Chr8	127616399	127618199	0.0649509518757261	BRCA	scATAC (malignant)
Chr8	127618199	127619999	0.0828353027018539	BRCA	scATAC (malignant)
Chr8	127619999	127621799	0.075525617632872	BRCA	scATAC (malignant)
Chr8	127621799	127623599	0.063762392624404	BRCA	scATAC (malignant)
Chr8	127623599	127625399	0.0477668206781979	BRCA	scATAC (malignant)
Chr8	127625399	127627199	0.0318579760345417	BRCA	scATAC (malignant)
Chr8	127627199	127628999	0.0203283873002016	BRCA	scATAC (malignant)
Chr8	127628999	127630799	0.0122943826718844	BRCA	scATAC (malignant)
Chr8	127630799	127632599	0.00830783880944865	BRCA	scATAC (malignant)
Chr8	127632599	127634399	0.00507215883372905	BRCA	scATAC (malignant)
Chr8	127634399	127636199	0.00953366243040096	BRCA	scATAC (malignant)
Chr8	127636199	127637999	0.00541695038060092	BRCA	scATAC (malignant)
Chr8	127637999	127639799	0.00713009821237288	BRCA	scATAC (malignant)
Chr8	127639799	127641599	0.00290187941668284	BRCA	scATAC (malignant)
Chr8	127641599	127643399	0.00857604226175625	BRCA	scATAC (malignant)
Chr8	127643399	127645199	0.00427255422475822	BRCA	scATAC (malignant)
Chr8	127645199	127646999	0.000712174177025242	BRCA	scATAC (malignant)
Chr8	127646999	127648799	0.00910663863631317	BRCA	scATAC (malignant)
Chr8	127648799	127650599	0.00609055881617865	BRCA	scATAC (malignant)
Chr8	127650599	127652399	0.00339728553518065	BRCA	scATAC (malignant)
Chr8	127652399	127654199	0.00481160515124859	BRCA	scATAC (malignant)
Chr8	127654199	127655999	0.0046824247037569	BRCA	scATAC (malignant)
Chr8	127655999	127657799	0.00624762817846923	BRCA	scATAC (malignant)
Chr8	127657799	127659599	0.0030779457432682	BRCA	scATAC (malignant)
Chr8	127659599	127661399	0.000579613492671177	BRCA	scATAC (malignant)
Chr8	127661399	127663199	0.00812130624575578	BRCA	scATAC (malignant)
Chr8	127663199	127664999	0.00817591789822465	BRCA	scATAC (malignant)
Chr8	127664999	127666799	0.0104031092384001	BRCA	scATAC (malignant)
Chr8	127666799	127668599	0.000886734764792761	BRCA	scATAC (malignant)
Chr8	127668599	127670399	0.00859217859131124	BRCA	scATAC (malignant)
Chr8	127670399	127672199	0.0061444546152769	BRCA	scATAC (malignant)
Chr8	127672199	127673999	0.00572734277186754	BRCA	scATAC (malignant)
Chr8	127673999	127675799	0.0112936913854639	BRCA	scATAC (malignant)
Chr8	127675799	127677599	0.00772663963632685	BRCA	scATAC (malignant)
Chr8	127677599	127679399	0.00702559563971925	BRCA	scATAC (malignant)
Chr8	127679399	127681199	0.0103818213162496	BRCA	scATAC (malignant)
Chr8	127681199	127682999	0.0054417722911686	BRCA	scATAC (malignant)
Chr8	127682999	127684799	0.00378304454084862	BRCA	scATAC (malignant)
Chr8	127684799	127686599	0.0103246609658053	BRCA	scATAC (malignant)
Chr8	127686599	127688399	7.64575369332268e-05	BRCA	scATAC (malignant)
Chr8	127688399	127690199	0.0141562052964486	BRCA	scATAC (malignant)
Chr8	127690199	127691999	0.00252921124046587	BRCA	scATAC (malignant)
Chr8	127691999	127693799	0.00633244052268578	BRCA	scATAC (malignant)
Chr8	127693799	127695599	0.0159124722151601	BRCA	scATAC (malignant)
Chr8	127695599	127697399	0.000793598314311556	BRCA	scATAC (malignant)
Chr8	127697399	127699199	0.00800766182999148	BRCA	scATAC (malignant)
Chr8	127699199	127700999	0.00169746117381098	BRCA	scATAC (malignant)
Chr8	127700999	127702799	0.00926096732109888	BRCA	scATAC (malignant)
Chr8	127702799	127704599	0.00254834150055336	BRCA	scATAC (malignant)
Chr8	127704599	127706399	0.013193341038355	BRCA	scATAC (malignant)
Chr8	127706399	127708199	0.00630492634190307	BRCA	scATAC (malignant)
Chr8	127708199	127709999	0.00957344824062479	BRCA	scATAC (malignant)
Chr8	127709999	127711799	0.00227130094506187	BRCA	scATAC (malignant)
Chr8	127711799	127713599	0.00415074130912893	BRCA	scATAC (malignant)
Chr8	127713599	127715399	0.00683082767812938	BRCA	scATAC (malignant)
Chr8	127715399	127717199	0.0178407632025365	BRCA	scATAC (malignant)
Chr8	127717199	127718999	0.00951497166883799	BRCA	scATAC (malignant)
Chr8	127718999	127720799	0.0256007357255156	BRCA	scATAC (malignant)
Chr8	127720799	127722599	0.0318964880651725	BRCA	scATAC (malignant)
Chr8	127722599	127724399	0.0558478933292188	BRCA	scATAC (malignant)
Chr8	127724399	127726199	0.078876186113482	BRCA	scATAC (malignant)
Chr8	127726199	127727999	0.120529050529079	BRCA	scATAC (malignant)
Chr8	127727999	127729799	0.148692810205001	BRCA	scATAC (malignant)
Chr8	127729799	127731599	0.188413990376844	BRCA	scATAC (malignant)
Chr8	127731599	127733399	0.212889383167514	BRCA	scATAC (malignant)
Chr8	127733399	127735199	0.24004211577626	BRCA	scATAC (malignant)
Chr8	127735199	127736999	0.24195917260744	BRCA	scATAC (malignant)
Chr8	127736999	127738799	0.232066919579688	BRCA	scATAC (malignant)
Chr8	127738799	127740599	0.210954088199764	BRCA	scATAC (malignant)
Chr8	127740599	127742399	0.184552641340273	BRCA	scATAC (malignant)
Chr8	127742399	127744199	0.139370268489463	BRCA	scATAC (malignant)
Chr8	127744199	127745999	0.111041248772564	BRCA	scATAC (malignant)
Chr8	127745999	127747799	0.0715032471071541	BRCA	scATAC (malignant)
Chr8	127747799	127749599	0.0612489742845337	BRCA	scATAC (malignant)
Chr8	127749599	127751399	0.0321201990699272	BRCA	scATAC (malignant)
Chr8	127751399	127753199	0.0197881636649364	BRCA	scATAC (malignant)
Chr8	127753199	127754999	0.0118149857469894	BRCA	scATAC (malignant)
Chr8	127394999	127396799	0.00265999593575849	COAD	scATAC (malignant)
Chr8	127396799	127398599	0.00827582307962318	COAD	scATAC (malignant)
Chr8	127398599	127400399	0.00865418902696212	COAD	scATAC (malignant)
Chr8	127400399	127402199	0.0186539938185979	COAD	scATAC (malignant)
Chr8	127402199	127403999	0.037255414656983	COAD	scATAC (malignant)
Chr8	127403999	127405799	0.0556281778795689	COAD	scATAC (malignant)
Chr8	127405799	127407599	0.0789064396801903	COAD	scATAC (malignant)
Chr8	127407599	127409399	0.102199187804144	COAD	scATAC (malignant)
Chr8	127409399	127411199	0.100713443183036	COAD	scATAC (malignant)
Chr8	127411199	127412999	0.09027363595075	COAD	scATAC (malignant)
Chr8	127412999	127414799	0.079114031676554	COAD	scATAC (malignant)
Chr8	127414799	127416599	0.0556987082681701	COAD	scATAC (malignant)
Chr8	127416599	127418399	0.0269973190869254	COAD	scATAC (malignant)
Chr8	127418399	127420199	0.0132728767313705	COAD	scATAC (malignant)
Chr8	127420199	127421999	0.00946337900523468	COAD	scATAC (malignant)
Chr8	127421999	127423799	0.0055788109997498	COAD	scATAC (malignant)
Chr8	127423799	127425599	0.00313532333894761	COAD	scATAC (malignant)
Chr8	127425599	127427399	0.000464626328070661	COAD	scATAC (malignant)
Chr8	127427399	127429199	0.00430177584723173	COAD	scATAC (malignant)
Chr8	127429199	127430999	0.00347054647677558	COAD	scATAC (malignant)
Chr8	127430999	127432799	0.00206964405291092	COAD	scATAC (malignant)
Chr8	127432799	127434599	0.0033017183916652	COAD	scATAC (malignant)
Chr8	127434599	127436399	0.000308194808167454	COAD	scATAC (malignant)
Chr8	127436399	127438199	0.0104002961286469	COAD	scATAC (malignant)
Chr8	127438199	127439999	0.0077655741884541	COAD	scATAC (malignant)
Chr8	127439999	127441799	0.00333737508923073	COAD	scATAC (malignant)
Chr8	127441799	127443599	0.00482607376333105	COAD	scATAC (malignant)
Chr8	127443599	127445399	0.000581335233022754	COAD	scATAC (malignant)
Chr8	127445399	127447199	0.00287056583627372	COAD	scATAC (malignant)
Chr8	127447199	127448999	0.00772850607395099	COAD	scATAC (malignant)
Chr8	127448999	127450799	0.00662833825169966	COAD	scATAC (malignant)
